"","id","Identifier","type","rightsHolder","creator","accessURI","format","variantLiteral","license","scientificName","kingdom","family","vernacularName"
"1803","141009961@OBS","https://observation.org/photos/14080598/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14080598.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Rhytidiadelphus squarrosus",NA,"HYLOCOMIACEAE",NA
"1804","141009962@OBS","https://observation.org/photos/14080599/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14080599.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Thuidium tamariscinum",NA,"THUIDIACEAE",NA
"1805","141014036@OBS","https://observation.org/photos/14082176/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14082176.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Ribes nigrum","Plantae","GROSSULARIACEAE","Black Currant"
"1806","141014042@OBS","https://observation.org/photos/14082178/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14082178.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Athyrium filix-femina","Plantae","ATHYRIACEAE","Lady-fern"
"1807","141014044@OBS","https://observation.org/photos/14082180/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14082180.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Sospita vigintiguttata","Animalia","LADYBIRDS_LADYBUGS_OR_LADY_BEETLES_COCCINELLIDAE","Sospita 20-guttata"
"1808","141014054@OBS","https://observation.org/photos/14082185/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14082185.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Fragaria vesca","Plantae","ROSACEAE","Wild Strawberry"
"1809","141014068@OBS","https://observation.org/photos/14082188/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14082188.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Carex leporina","Plantae","CYPERACEAE","Oval Sedge"
"1810","141014070@OBS","https://observation.org/photos/14082189/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14082189.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Potentilla anserina","Plantae","ROSACEAE","Silverweed"
"1811","141014072@OBS","https://observation.org/photos/14082190/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14082190.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Persicaria bistorta","Plantae","POLYGONACEAE","Common Bistort"
"1812","141014073@OBS","https://observation.org/photos/14082191/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14082191.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Roeseliana roeselii","Animalia","KATYDIDS_TETTIGONIIDAE","Roesel's Bush-cricket"
"1813","141014082@OBS","https://observation.org/photos/14082196/","StillImage","Dennis Maas","Dennis Maas","https://observation.org/photos/14082196.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Sospita vigintiguttata","Animalia","LADYBIRDS_LADYBUGS_OR_LADY_BEETLES_COCCINELLIDAE","Sospita 20-guttata"
"1814","141014085@OBS","https://observation.org/photos/14082199/","StillImage","Dennis Maas","Dennis Maas","https://observation.org/photos/14082199.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Omocestus viridulus","Animalia","SHORTHORNED_GRASSHOPPERS_ACRIDIDAE","Common Green Grasshopper"
"1815","141014086@OBS","https://observation.org/photos/14082201/","StillImage","Dennis Maas","Dennis Maas","https://observation.org/photos/14082201.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Omocestus viridulus","Animalia","SHORTHORNED_GRASSHOPPERS_ACRIDIDAE","Common Green Grasshopper"
"1816","141014087@OBS","https://observation.org/photos/14082203/","StillImage","Dennis Maas","Dennis Maas","https://observation.org/photos/14082203.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Decticus verrucivorus","Animalia","KATYDIDS_TETTIGONIIDAE","Wart-Biter"
"1817","141053521@OBS","https://observation.org/photos/14094051/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14094051.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Sedum acre","Plantae","CRASSULACEAE","Biting Stonecrop"
"1818","141054285@OBS","https://observation.org/photos/14094067/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14094067.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Coenonympha arcania","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Pearly Heath"
"1819","141054461@OBS","https://observation.org/photos/14094084/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14094084.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Silene vulgaris","Plantae","CARYOPHYLLACEAE","Bladder Campion"
"1820","141055167@OBS","https://observation.org/photos/14094307/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14094307.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Jasione montana","Plantae","CAMPANULACEAE","Sheep's-bit"
"1821","141056733@OBS","https://observation.org/photos/14094992/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14094992.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Brenthis ino","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Lesser Marbled Fritillary"
"1822","141057540@OBS","https://observation.org/photos/14095042/","StillImage","Maarten Immerzeel","Maarten Immerzeel","https://observation.org/photos/14095042.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Maniola jurtina","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Meadow Brown"
"1823","141242277@OBS","https://observation.org/photos/14145905/","StillImage","Dennis Maas","Dennis Maas","https://observation.org/photos/14145905.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Omocestus viridulus","Animalia","SHORTHORNED_GRASSHOPPERS_ACRIDIDAE","Common Green Grasshopper"
"1824","141967379@OBS","https://observation.org/photos/14361499/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361499.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Menyanthes trifoliata","Plantae","MENYANTHACEAE","Bogbean"
"1825","141967382@OBS","https://observation.org/photos/14361500/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361500.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Lilium martagon","Plantae","LILIACEAE","Martagon Lily"
"1826","141967434@OBS","https://observation.org/photos/14361506/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361506.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Lestes sponsa","Animalia","SPREADWINGS_LESTIDAE","Common Spreadwing"
"1827","141967435@OBS","https://observation.org/photos/14361507/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361507.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Sympetrum sanguineum","Animalia","SKIMMERS_LIBELLULIDAE","Ruddy Darter"
"1828","141967449@OBS","https://observation.org/photos/14361508/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361508.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Leucorrhinia pectoralis","Animalia","SKIMMERS_LIBELLULIDAE","Yellow-spotted Whiteface"
"1829","141967453@OBS","https://observation.org/photos/14361509/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361509.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Enallagma cyathigerum","Animalia","POND_DAMSELS_COENAGRIONIDAE","Common Bluet"
"1830","141967454@OBS","https://observation.org/photos/14361510/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361510.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Enallagma cyathigerum","Animalia","POND_DAMSELS_COENAGRIONIDAE","Common Bluet"
"1831","141967460@OBS","https://observation.org/photos/14361513/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361513.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Gomphus vulgatissimus","Animalia","CLUBTAILS_GOMPHIDAE","Common Clubtail"
"1832","141967463@OBS","https://observation.org/photos/14361515/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361515.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Somatochlora metallica","Animalia","EMERALDS_CORDULIIDAE","Brilliant Emerald"
"1833","141967481@OBS","https://observation.org/photos/14361517/","StillImage","Jan van Leeuwen","Jan van Leeuwen","https://observation.org/photos/14361517.jpg","image/jpeg","Best Quality","CC BY-SA 4.0","Gomphus vulgatissimus","Animalia","CLUBTAILS_GOMPHIDAE","Common Clubtail"
"1834","142091156@OBS","https://observation.org/photos/14400716/","StillImage","Wout Willems","Kamila Willems","https://observation.org/photos/14400716.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Dorcus parallelipipedus","Animalia","STAG_BEETLES_LUCANIDAE",NA
"1835","142215188@OBS","https://observation.org/photos/14438065/","StillImage","Arie Kolders","Arie Kolders","https://observation.org/photos/14438065.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Argynnis paphia","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Silver-washed Fritillary"
"1836","142215190@OBS","https://observation.org/photos/14437961/","StillImage","Arie Kolders","Arie Kolders","https://observation.org/photos/14437961.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Apatura iris","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Purple Emperor"
"1837","142215298@OBS","https://observation.org/photos/14437987/","StillImage","Arie Kolders","Arie Kolders","https://observation.org/photos/14437987.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Sciurus vulgaris","Animalia","SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE","Eurasian Red Squirrel"
"1838","142650950@OBS","https://observation.org/photos/14573382/","StillImage","Ruud Altenburg","Ruud Altenburg","https://observation.org/photos/14573382.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Branta bernicla","Animalia","DUCKS_GEESE_AND_SWANS_ANATIDAE","Brant Goose"
"1839","142683453@OBS","https://observation.org/photos/14580125/","StillImage","Henry Noorman","Henry Noorman","https://observation.org/photos/14580125.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Oriolus oriolus","Animalia","ORIOLES_AND_FIG_BIRDS_ORIOLIDAE","Eurasian Golden Oriole"
"1840","142683454@OBS","https://observation.org/photos/14580198/","StillImage","Henry Noorman","Henry Noorman","https://observation.org/photos/14580198.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Lanius collurio","Animalia","SHRIKES_LANIIDAE","Red-backed Shrike"
"1841","142711022@OBS","https://observation.org/photos/14588179/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588179.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Polyommatus icarus","Animalia","GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE","Common Blue"
"1842","142711025@OBS","https://observation.org/photos/14588180/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588180.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Lasiommata megera","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Wall Brown"
"1843","142711026@OBS","https://observation.org/photos/14588181/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588181.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Lasiommata megera","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Wall Brown"
"1844","142711027@OBS","https://observation.org/photos/14588183/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588183.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Phengaris nausithous","Animalia","GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE","Dusky Large Blue"
"1845","142711031@OBS","https://observation.org/photos/14588186/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588186.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Pernis apivorus","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","European Honey Buzzard"
"1846","142711052@OBS","https://observation.org/photos/14588187/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588187.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Issoria lathonia","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Queen of Spain Fritillary"
"1847","142711055@OBS","https://observation.org/photos/14588188/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588188.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Macroglossum stellatarum","Animalia","Sphingidae","Humming-bird Hawk Moth"
"1848","142711070@OBS","https://observation.org/photos/14588189/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588189.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Coenonympha pamphilus","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Small Heath"
"1849","142711071@OBS","https://observation.org/photos/14588190/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588190.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Lycaena phlaeas","Animalia","GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE","Small Copper"
"1850","142711073@OBS","https://observation.org/photos/14588191/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588191.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Bufo bufo","Animalia","Bufonidae","Common Toad"
"1851","142711075@OBS","https://observation.org/photos/14588193/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588193.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Apatura ilia","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Lesser Purple Emperor"
"1852","142711079@OBS","https://observation.org/photos/14588194/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588194.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Satyrium w-album","Animalia","GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE","White-letter Hairstreak"
"1853","142711098@OBS","https://observation.org/photos/14588195/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588195.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Timandra comae","Animalia","Geometridae","Blood-vein"
"1854","142711102@OBS","https://observation.org/photos/14588196/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588196.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Vulpes vulpes","Animalia","DOGS_CANIDAE","Red Fox"
"1855","142711113@OBS","https://observation.org/photos/14588198/","StillImage","Jasper Zoeter","Jasper Zoeter","https://observation.org/photos/14588198.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Papilio machaon","Animalia","SWALLOWTAILS_PAPILIONIDAE","Swallowtail"
"1856","142791899@OBS","https://observation.org/photos/14617551/","StillImage","Henry Noorman","Henry Noorman","https://observation.org/photos/14617551.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Pernis apivorus","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","European Honey Buzzard"
"1857","142976147@OBS","https://observation.org/photos/14661148/","StillImage","Henry Noorman","Henry Noorman","https://observation.org/photos/14661148.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Falco vespertinus","Animalia","CARACAS_AND_FALCONS_FALCONIDAE","Red-footed Falcon"
"1858","142996986@OBS","https://observation.org/photos/14667224/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14667224.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Lanius collurio","Animalia","SHRIKES_LANIIDAE","Red-backed Shrike"
"1859","142997001@OBS","https://observation.org/photos/14667227/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14667227.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Circus aeruginosus","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","Western Marsh Harrier"
"1860","142997016@OBS","https://observation.org/photos/14667235/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14667235.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Milvus milvus","Animalia","HAWKS_AND_EAGLES_ACCIPITRIDAE","Red Kite"
"1861","143014530@OBS","https://observation.org/photos/14671985/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14671985.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Hyles gallii","Animalia","Sphingidae","Bedstraw Hawk-moth"
"1862","143014535@OBS","https://observation.org/photos/14671988/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14671988.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Cerapteryx graminis","Animalia","Noctuidae","Antler Moth"
"1863","143015139@OBS","https://observation.org/photos/14674263/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14674263.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Arctia caja","Animalia","EREBIDAE","Garden Tiger"
"1864","143017390@OBS","https://observation.org/photos/14673361/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14673361.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Actinotia polyodon","Animalia","Noctuidae","Purple Cloud"
"1865","143019602@OBS","https://observation.org/photos/14674477/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14674477.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Deilephila porcellus","Animalia","Sphingidae","Small Elephant Hawk-moth"
"1866","143021563@OBS","https://observation.org/photos/14674970/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14674970.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Nicrophorus vespillo","Animalia","CARRION_BEETLES_OR_BURYING_BEETLES_SILPHIDAE","Nicrophorus"
"1867","143022135@OBS","https://observation.org/photos/14675189/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14675189.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Catocala nupta","Animalia","EREBIDAE","Red Underwing"
"1868","143022553@OBS","https://observation.org/photos/14675457/","StillImage","Albert Meek","Albert Meek","https://observation.org/photos/14675457.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Hypena proboscidalis","Animalia","EREBIDAE","Snout"
"1869","143926778@OBS","https://observation.org/photos/14907667/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907667.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Zootoca vivipara","Animalia","Lacertidae","Common Lizard"
"1870","143926824@OBS","https://observation.org/photos/14907685/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907685.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Hirundo rustica","Animalia","SWALLOWS_HIRUNDINIDAE","Barn Swallow"
"1871","143926836@OBS","https://observation.org/photos/14907693/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907693.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Cardamine pratensis","Plantae","Brassicaceae","Cuckooflower"
"1872","143926858@OBS","https://observation.org/photos/14907700/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907700.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Alces alces","Animalia","DEER_CERVIDAE","Elk"
"1873","143926890@OBS","https://observation.org/photos/14907711/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907711.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Scathophaga stercoraria","Animalia","DUNG_FLIES_SCATHOPHAGIDAE",NA
"1874","143927293@OBS","https://observation.org/photos/14907765/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907765.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Euthrix potatoria","Animalia","Lasiocampidae","Drinker"
"1875","143927302@OBS","https://observation.org/photos/14907769/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907769.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Rana arvalis","Animalia","Ranidae","Moor Frog"
"1876","143927310@OBS","https://observation.org/photos/14907775/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907775.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Anguis colchica","Animalia","Anguidae","Eastern Slow Worm"
"1877","143927320@OBS","https://observation.org/photos/14907792/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907792.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Leucorrhinia pectoralis","Animalia","SKIMMERS_LIBELLULIDAE","Yellow-spotted Whiteface"
"1878","143927333@OBS","https://observation.org/photos/14907802/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907802.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Rhagium mordax","Animalia","Cerambycidae","Blackspotted pliers support beetle"
"1879","143927456@OBS","https://observation.org/photos/14907927/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907927.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Anthocharis cardamines","Animalia","WHITES_PIERIDAE","Orange-tip"
"1880","143927556@OBS","https://observation.org/photos/14907946/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907946.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Ciconia ciconia","Animalia","STORKS_CICONIIDAE","White Stork"
"1881","143927615@OBS","https://observation.org/photos/14907957/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14907957.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Propylea quatuordecimpunctata","Animalia","LADYBIRDS_LADYBUGS_OR_LADY_BEETLES_COCCINELLIDAE","14-spot Ladybird"
"1882","143927792@OBS","https://observation.org/photos/14908015/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908015.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Pieris napi","Animalia","WHITES_PIERIDAE","Green-veined White"
"1883","143927814@OBS","https://observation.org/photos/14908031/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908031.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Zygoptera indet.","Animalia","DRAGONFLIES_ODONATA","Damselfly unknown"
"1884","143927821@OBS","https://observation.org/photos/14908032/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908032.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Ischnura elegans","Animalia","POND_DAMSELS_COENAGRIONIDAE","Common Bluetail"
"1885","143927825@OBS","https://observation.org/photos/14908041/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908041.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Zygoptera indet.","Animalia","DRAGONFLIES_ODONATA","Damselfly unknown"
"1886","143927841@OBS","https://observation.org/photos/14908053/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908053.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Vespa crabro","Animalia","Vespidae","Hornet"
"1887","143928394@OBS","https://observation.org/photos/14908142/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908142.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Tetrix subulata","Animalia","PYGMY_GRASSHOPPERS_TETRIGIDAE","Slender Ground-hopper"
"1888","143928456@OBS","https://observation.org/photos/14908175/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908175.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Chiasmia clathrata","Animalia","Geometridae","Latticed Heath"
"1889","143928891@OBS","https://observation.org/photos/14908318/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908318.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Anthocharis cardamines","Animalia","WHITES_PIERIDAE","Orange-tip"
"1890","143928939@OBS","https://observation.org/photos/14908353/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908353.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Chiasmia clathrata","Animalia","Geometridae","Latticed Heath"
"1891","143929005@OBS","https://observation.org/photos/14908362/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908362.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Ematurga atomaria","Animalia","Geometridae","Common Heath"
"1892","143929025@OBS","https://observation.org/photos/14908376/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908376.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Eurydema oleracea","Animalia","Pentatomidae","Green cabbage bug"
"1893","143929031@OBS","https://observation.org/photos/14908380/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908380.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Coreus marginatus","Animalia","Coreidae",NA
"1894","143929150@OBS","https://observation.org/photos/14908417/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908417.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Rhododendron tomentosum","Plantae","ERICACEAE","Labrador-tea"
"1895","143929300@OBS","https://observation.org/photos/14908430/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908430.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Nymphalis antiopa","Animalia","BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE","Camberwell Beauty"
"1896","143929322@OBS","https://observation.org/photos/14908442/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908442.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Hyla orientalis","Animalia","Hylidae","Eastern Tree Frog"
"1897","143929335@OBS","https://observation.org/photos/14908450/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908450.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Drosera rotundifolia","Plantae","DROSERACEAE","Round-leaved Sundew"
"1898","143929341@OBS","https://observation.org/photos/14908458/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908458.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Callophrys rubi","Animalia","GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE","Green Hairstreak"
"1899","143929400@OBS","https://observation.org/photos/14908484/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908484.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Pelophylax spec.","Animalia","Ranidae","Green Frog spec."
"1900","143929413@OBS","https://observation.org/photos/14908492/","StillImage","Michael Bakker Paiva","Michael Bakker Paiva","https://observation.org/photos/14908492.jpg","image/jpeg","Best Quality","CC BY-NC-ND 4.0","Bufo bufo","Animalia","Bufonidae","Common Toad"
